"TM","FlOW","NO3N","NH4N","ORTHO","CL","SO4S","SIO2","HCO3","NA.","K","CA","MG","TKN","S"
2000-10-10,0.47,6.81,0.05,NA,11.97,11.39,7.83,NA,6.85,1.95,16.9,6.62,NA,NA
2000-10-11,0.42,6.53,0.05,NA,NA,2.42,0.42,NA,7.7,1.87,17.64,6.82,NA,NA
2000-10-13,0.36,5.61,0.04,NA,11,11.44,8.11,NA,6.94,1.73,17.33,6.46,NA,NA
2000-10-16,0.34,4.67,0.03,NA,10.71,11.24,7.57,NA,6.99,1.99,16.69,6.23,NA,NA
2000-10-18,4.77,8.19,0.05,0.069,12.78,21.73,6.86,NA,6.08,5.11,20.98,6.98,NA,NA
2000-10-20,2.08,11.45,0.05,NA,NA,NA,NA,NA,6.32,2.29,19.32,8.32,NA,NA
2000-10-23,0.96,8.8,0.05,NA,1.88,NA,1,NA,5.58,1.97,17.8,7.35,NA,NA
2000-10-25,0.79,8,0.02,0.01,122.58,11.7,7.19,NA,5.83,2.08,17.41,6.94,NA,NA
2000-10-27,0.67,8.11,0.04,NA,128.69,11.87,2.57,NA,5.87,2.19,17.14,6.92,NA,NA
2000-10-30,0.54,7.34,0.04,NA,143.11,2.92,NA,NA,5.85,1.91,16.66,6.63,NA,NA
2000-11-01,0.47,6.56,0.02,NA,11.59,11.79,7.12,NA,5.88,2.07,16.66,6.58,NA,NA
2000-11-03,0.45,6.43,NA,NA,11.04,11.18,7.42,NA,5.96,1.95,16.06,6.34,NA,NA
2000-11-06,0.4,6.13,0.02,NA,10.28,10.61,7.31,NA,5.74,1.89,16.44,6.36,NA,NA
2000-11-08,0.38,5.71,0.03,NA,10.07,10.55,6.4,NA,5.81,1.92,15.88,6,NA,NA
2000-11-09,0.42,5.66,0.1,NA,10.54,10.85,5.96,NA,6.06,2.3,17.4,6.52,NA,NA
2000-11-13,0.45,6.17,0.1,NA,12.42,12.08,7.03,NA,6.98,2.34,17.64,6.53,NA,NA
2000-11-15,0.42,5.89,NA,NA,NA,11.27,6.48,NA,7.13,1.98,17.69,6.49,NA,NA
2000-11-17,0.38,5.73,0.1,NA,10.62,11.47,6.71,NA,6.66,1.86,16.78,6.14,NA,NA
2000-11-20,0.36,5.93,0.05,NA,11.02,10.89,7.31,NA,6.08,1.72,16.39,6.19,NA,NA
2000-11-22,0.34,6.09,0.11,NA,11.35,11.62,7.77,NA,6.33,1.57,16.47,6.3,NA,NA
2000-11-24,0.34,6.45,0.18,NA,10.37,10.43,7.66,NA,6.26,1.57,15.78,6.13,NA,NA
2000-11-27,0.86,6.47,0.07,NA,18.99,17.42,8.05,NA,9.53,3.09,20.64,7.23,NA,NA
2000-11-29,0.67,7.82,0.04,NA,13.65,13.87,7.87,NA,7.15,2.26,18.09,6.93,NA,NA
2000-12-01,0.73,8.69,0.11,NA,14.64,14.08,6.87,NA,7.39,2,18.63,7.32,NA,NA
2000-12-04,0.7,10.42,0.05,NA,12.54,13.19,8.93,NA,6.47,1.8,18.61,7.84,NA,NA
2000-12-06,0.62,10.15,0.11,NA,12.08,11.85,7.74,NA,6.25,1.7,17.91,7.54,NA,NA
2000-12-08,0.59,9.67,0.07,NA,11.88,13.82,8.66,NA,6.3,1.77,17.44,7.26,NA,NA
2000-12-11,0.59,8.36,0.07,NA,11.8,12.88,8.41,NA,6.24,1.71,16.65,6.78,NA,NA
2000-12-13,0.45,8.43,0.02,NA,12.38,NA,8.78,NA,6.78,1.75,17.88,7.14,NA,NA
2000-12-15,0.52,7.21,0.04,NA,42.9,11.98,6.96,NA,20.6,2,2,8,NA,NA
2000-12-18,15.19,15.36,NA,0.022,13.97,18.2,7.09,NA,5.48,2.87,20.63,8.82,NA,NA
2000-12-20,5.15,13.65,NA,NA,14.08,16.02,6.7,NA,6.22,2.37,19.59,8.37,NA,NA
2000-12-22,3.01,11.26,0.04,NA,14.1,15.83,8.19,NA,6.51,1.96,17.78,7.49,NA,NA
2000-12-26,1.48,9.9,0.08,NA,13.49,14.42,9.05,NA,6.33,1.78,16.84,7.08,NA,NA
2000-12-27,1.48,9.15,0.04,NA,11.79,13.78,8.7,NA,5.94,1.62,15.69,6.62,NA,NA
2000-12-29,1.18,9.64,0.08,NA,11.94,13.6,8.09,NA,6.37,1.77,16.57,7,NA,NA
2001-01-02,0.82,8.63,NA,NA,NA,10.86,6.51,NA,6.2,1.65,15.77,6.54,NA,NA
2001-01-03,0.86,8.98,0.09,NA,11.55,12.33,8.23,NA,6.31,1.77,15.87,6.54,NA,NA
2001-01-05,0.76,9.13,0.07,NA,11.23,12.76,8.33,NA,6.21,1.7,16.48,6.78,NA,NA
2001-01-08,0.73,8.25,0.06,NA,10.77,NA,7.7,NA,7.45,1.66,16.01,6.43,NA,NA
2001-01-10,0.64,6.76,NA,0.016,12.85,12.69,8.09,NA,6.72,1.6,12.51,5.84,NA,NA
2001-01-12,0.59,6.38,0.05,NA,137.89,12.66,10.25,NA,6.47,1.63,12.39,5.79,NA,NA
2001-01-16,0.64,6.07,NA,0.036,16.35,12.31,9.12,NA,6.65,1.52,12.24,5.6,NA,NA
2001-01-17,0.67,5.68,0.03,NA,128.83,12.1,7.23,NA,7.3,1.62,12.71,5.76,NA,NA
2001-01-19,1.87,5.41,0.05,0.027,128.72,11.98,6.65,NA,11.46,2.6,12.99,5.56,NA,NA
2001-01-22,1.48,6.99,0.04,0.031,28.29,16.42,7.59,NA,12,1.8,15.5,6.67,NA,NA
2001-01-24,1.3,6.95,0.04,NA,128.54,12.44,2.45,NA,11.07,1.77,15.14,6.6,NA,NA
2001-01-26,1.18,6.39,0.05,NA,142.5,12.42,2.49,NA,9.86,1.74,14.14,6.23,NA,NA
2001-01-29,1.03,6.29,0.04,NA,144.62,11.99,2.6,NA,8.84,1.75,13.8,6.24,NA,NA
2001-01-31,5.44,8.46,0.04,0.018,11.8,15.01,5.67,NA,11.09,2.34,15.71,7.13,NA,NA
2001-02-02,7.78,10.13,NA,0.027,18.49,NA,6.69,NA,8.11,2.16,15.86,7.7,NA,NA
2001-02-05,4.5,7.98,0.03,NA,12.16,13.92,6.19,NA,6.53,1.67,12.72,6.37,NA,NA
2001-02-07,3.15,6.98,0.03,NA,27.24,14.67,6.26,NA,12.76,1.83,14.23,6.43,NA,NA
2001-02-09,3.45,6.88,0.06,0.02,20.07,15.38,6.19,NA,9.4,1.89,13.49,6.24,NA,NA
2001-02-12,5.34,9.64,NA,0.021,14.6,15.52,6.75,NA,6.53,1.82,13.89,7.19,NA,NA
2001-02-14,3.99,8.03,0.03,0.02,13.77,14.24,6.21,NA,6.64,1.93,12.95,6.47,NA,NA
2001-02-16,3.99,NA,NA,NA,NA,NA,NA,NA,7.11,1.75,12.86,6.37,NA,NA
2001-02-20,3.6,NA,NA,NA,NA,NA,NA,NA,6.85,1.75,12.8,6.57,NA,NA
2001-02-21,3.08,NA,NA,NA,NA,NA,NA,NA,6.43,1.56,12.27,6.31,NA,NA
2001-02-23,2.43,NA,NA,NA,NA,NA,NA,NA,6.25,1.5,11.64,5.98,NA,NA
2001-02-26,3.15,NA,NA,NA,NA,NA,NA,NA,10.41,1.87,13.04,6.07,NA,NA
2001-02-28,2.37,NA,NA,NA,NA,NA,NA,NA,8.05,1.52,12.25,6.05,NA,NA
2001-03-02,2.43,NA,NA,NA,NA,10.21,NA,NA,6.94,1.74,11.55,5.87,NA,NA
2001-03-05,2.25,NA,NA,NA,NA,9.57,NA,NA,8.2,1.35,10.86,5.51,NA,NA
2001-03-07,1.97,NA,NA,NA,NA,9.59,NA,NA,8.58,1.51,11.51,5.68,NA,NA
2001-03-09,3.52,NA,NA,NA,NA,11.28,NA,NA,11.2,1.89,14,6.28,NA,NA
2001-03-12,4.16,NA,NA,NA,NA,11.23,NA,NA,8.48,1.86,13.8,6.88,NA,NA
2001-03-14,10.32,NA,NA,NA,NA,11.32,NA,NA,6.89,1.98,14.07,7.3,NA,NA
2001-03-16,5.66,NA,NA,NA,NA,11.36,NA,NA,6.32,1.78,12.71,6.67,NA,NA
2001-03-19,4.86,NA,NA,NA,NA,10.54,NA,NA,7.02,1.73,12.03,6.22,NA,NA
2001-03-21,4.42,NA,NA,NA,NA,10.44,NA,NA,6.27,1.69,11.81,6.24,NA,NA
2001-03-23,6.32,NA,NA,NA,NA,10.86,NA,NA,7.09,2.15,14.04,6.9,NA,NA
2001-03-26,4.33,NA,NA,NA,NA,10.17,NA,NA,6.15,1.52,11.64,6.17,NA,NA
2001-03-28,3.3,NA,NA,NA,NA,9.82,NA,NA,6.17,1.59,10.85,5.75,NA,NA
2001-03-30,8.85,NA,NA,NA,NA,13.96,NA,NA,8.54,3.14,13.1,5.63,NA,NA
2001-04-02,5.66,NA,NA,NA,NA,11.11,NA,NA,5.7,1.59,11.99,6.37,NA,NA
2001-04-04,4.68,NA,NA,NA,NA,10.62,NA,NA,6.38,1.6,11.48,5.95,NA,NA
2001-04-06,12.61,NA,NA,NA,NA,11.55,NA,NA,7.47,3.46,12.25,4.92,NA,NA
2001-04-09,5.45,NA,NA,NA,NA,11.18,NA,NA,6,1.71,12.22,6.35,NA,NA
2001-04-11,5.44,NA,NA,NA,NA,12.03,NA,NA,6.42,1.79,11.7,5.91,NA,NA
2001-04-13,4.16,NA,NA,NA,12.57,10.27,6.47,NA,6.11,1.63,11.38,5.78,NA,NA
2001-04-16,7.03,NA,NA,NA,13.92,10.86,5.87,NA,7.44,2.48,12.61,5.42,NA,NA
2001-04-19,9.42,NA,NA,NA,11.59,10.9,6.46,NA,5.32,1.69,12.93,6.88,NA,NA
2001-04-20,6.79,NA,NA,NA,11.32,11.24,6.25,NA,5.34,1.6,12.33,6.53,NA,NA
2001-04-23,4.42,NA,NA,NA,11.09,11.5,6.27,NA,5.74,1.67,10.84,5.62,NA,NA
2001-04-25,3.3,NA,NA,NA,10.97,9.48,6.53,NA,5.55,1.41,10.06,5.38,NA,NA
2001-04-27,2.62,NA,NA,NA,10.99,9.18,6.13,NA,5.56,1.49,9.92,5.17,NA,NA
2001-04-30,1.87,NA,NA,NA,10.52,8.93,6,NA,5.62,1.46,9.68,5.02,NA,NA
2001-05-02,1.71,NA,NA,NA,10.51,8.86,6.2,NA,5.79,1.46,9.66,4.97,NA,NA
2001-05-04,1.48,NA,NA,NA,10.49,8.69,6.01,NA,5.64,1.63,9.72,4.71,NA,NA
2001-05-07,1.06,NA,NA,NA,10.24,8.33,5.84,NA,5.56,1.89,9.59,4.66,NA,NA
2001-05-09,1.18,NA,NA,NA,9.99,8.3,5.77,NA,5.71,1.46,10.76,5.27,NA,NA
2001-05-11,1.03,NA,NA,NA,9.89,9.81,6.11,NA,6.02,1.46,11.22,5.49,NA,NA
2001-05-14,0.76,NA,NA,NA,9.59,8.19,6.18,NA,5.46,1.39,9.9,4.78,NA,NA
2001-05-16,0.73,NA,NA,NA,9.79,8.16,6.37,NA,5.56,1.6,9.89,4.72,NA,NA
2001-05-18,0.76,NA,NA,NA,9.64,7.65,7.4,NA,5.47,1.31,10.25,4.93,NA,NA
2001-05-21,0.73,NA,NA,NA,13.17,7.47,6.56,NA,7.7,1.44,11.43,5.33,NA,NA
2001-05-23,1.39,NA,NA,NA,18,10.71,6.59,NA,11.35,2.49,15.53,5.73,NA,NA
2001-05-25,0.7,NA,NA,NA,13.62,8.42,7.14,NA,7.61,1.74,12.87,5.55,NA,NA
2001-05-29,0.7,NA,NA,NA,12.88,7.56,7.02,NA,7.36,1.51,11.72,5.15,NA,NA
2001-05-30,0.62,NA,NA,NA,12.5,7.75,7.06,NA,7.18,1.43,12.45,5.49,NA,NA
2001-06-01,0.54,NA,NA,NA,11.4,7.68,6.9,NA,7.09,1.39,12.44,5.56,NA,NA
2001-06-04,1.03,NA,NA,NA,15.81,9.12,7.6,NA,8.8,2.12,16,6.78,NA,NA
2001-06-06,0.92,NA,NA,NA,14.07,9.19,7.72,NA,7.35,1.77,15.36,6.95,NA,NA
2001-06-08,0.79,NA,NA,NA,13.1,8.89,7.57,NA,6.94,1.68,14.97,6.82,NA,NA
2001-06-11,0.59,NA,NA,NA,12.37,9.84,7.66,NA,6.72,1.82,14.27,6.46,NA,NA
2001-06-13,1.81,NA,NA,NA,16.23,NA,NA,NA,8.3,3.22,20.75,8.31,NA,NA
2001-06-15,1.22,NA,NA,NA,14.6,10.19,8.04,NA,7.7,2.25,18.56,8.17,NA,NA
2001-06-18,1.06,NA,NA,NA,16.55,9.38,7.68,NA,8.31,2.47,18.63,7.92,NA,NA
2001-06-20,0.92,NA,NA,NA,14.68,9.78,7.01,NA,7.52,1.99,18.09,7.97,NA,NA
2001-06-22,2.43,NA,NA,NA,NA,13.87,NA,NA,10.32,3.5,21.92,8.52,NA,NA
2001-06-25,2.55,NA,NA,NA,NA,10.79,NA,NA,7.34,2.19,20.69,9.31,NA,NA
2001-06-27,1.43,NA,NA,NA,NA,10.01,NA,NA,7.77,2.13,19.06,8.49,NA,NA
2001-06-29,1.03,NA,NA,NA,NA,9.62,NA,NA,8.4,2.34,17.59,7.71,NA,NA
2001-07-02,0.73,NA,NA,NA,NA,8.61,NA,NA,7.68,1.9,17.34,7.78,NA,NA
2001-07-03,0.7,NA,NA,NA,NA,9.04,NA,NA,7.32,1.73,17.48,7.81,NA,NA
2001-07-06,0.62,NA,NA,NA,NA,8.61,NA,NA,9.06,2.3,17.54,7.31,NA,NA
2001-07-09,0.47,NA,NA,NA,NA,NA,NA,NA,8.26,2.63,16.11,6.83,NA,NA
2001-07-11,0.47,NA,NA,NA,NA,7.87,NA,NA,7.63,2.1,16.5,6.98,NA,NA
2001-07-13,0.38,NA,NA,NA,NA,7.67,NA,NA,7.18,1.97,15.47,6.68,NA,NA
2001-07-16,0.29,NA,NA,NA,NA,7.3,NA,NA,7.17,1.8,14.49,6.26,NA,NA
2001-07-18,0.34,NA,NA,NA,NA,8.3,NA,NA,6.9,1.73,15.75,6.7,NA,NA
2001-07-20,0.27,NA,NA,NA,NA,6.87,NA,NA,6.51,1.84,15.49,6.59,NA,NA
2001-07-23,0.24,3.97,NA,0.014,9.98,10.05,7.47,NA,5.05,1.39,14.51,5.47,NA,NA
2001-07-25,0.2,3.61,NA,0.025,10.04,9.84,7.87,NA,5.15,1.62,13.72,5.15,NA,NA
2001-07-27,0.34,5.87,NA,0.015,15.35,13.37,8.92,NA,6.95,2.25,18.23,6.53,NA,NA
2001-07-30,0.24,4.53,NA,0.012,12.58,NA,8.6,NA,5.91,1.65,15.56,5.68,NA,NA
2001-08-01,0.24,3.83,NA,0.022,11.79,10.18,7.87,NA,5.79,1.63,14.72,5.31,NA,NA
2001-08-03,0.24,3.45,NA,0.019,11.11,9.53,7.42,NA,5.61,1.71,15.18,5.5,NA,NA
2001-08-06,0.24,2.99,NA,0.022,11.93,9.67,7.44,NA,5.92,1.76,15.8,5.46,NA,NA
2001-08-08,0.2,2.67,NA,0.024,10.95,NA,NA,NA,5.72,2.19,15.56,5.36,NA,NA
2001-08-10,0.17,2.72,NA,0.029,10.93,9.45,7.38,NA,6.37,3.1,17.41,6.01,NA,NA
2001-08-13,0.27,2.93,NA,0.026,13.91,NA,9.39,NA,7.3,2.3,17.97,6.17,NA,NA
2001-08-15,0.27,3.11,NA,0.028,16.79,13.41,8.68,NA,8.76,2.38,18.83,6.18,NA,NA
2001-08-20,0.2,1.86,NA,0.021,12.22,9.25,8.12,NA,6.46,1.92,15.7,5.36,NA,NA
2001-08-22,0.15,1.93,NA,0.021,11.95,NA,8.15,NA,6.7,1.86,15.16,5.15,NA,NA
2001-08-24,0.17,1.92,NA,0.021,1.36,8.71,9.02,NA,6.25,1.79,15.12,5.17,NA,NA
2001-08-27,0.15,1.54,NA,0.021,10.67,8.34,8.17,NA,6.07,2.13,16.25,5.53,NA,NA
2001-08-29,0.13,1.64,NA,0.024,10.09,8.16,8.59,NA,5.95,2.05,15.38,5.2,NA,NA
2001-08-31,0.12,1.4,NA,0.022,9.41,7.98,8.71,NA,5.76,1.75,14.66,4.92,NA,NA
2001-09-04,0.14,1.34,NA,0.022,10.43,8.55,8.77,NA,6.07,2.05,15.41,5.11,NA,NA
2001-09-05,0.12,1.52,NA,0.019,10.86,9.35,8.8,NA,6.22,2.34,15.65,5.2,NA,NA
2001-09-07,0.11,1.51,NA,0.022,10.78,7.94,8.78,NA,6.35,2.08,15.48,5.13,NA,NA
2001-09-10,0.12,1.35,NA,0.025,9.76,8.12,8.81,NA,5.91,2.51,16.26,5.34,NA,NA
2001-09-12,0.1,1.42,NA,0.019,10.13,NA,8.84,NA,6.03,2.19,15.51,5.16,NA,NA
2001-09-14,0.16,1.4,NA,0.019,9.95,NA,8.48,NA,5.87,2.58,15.28,5.05,NA,NA
2001-09-17,0.09,1.65,NA,0.019,9.9,8.7,8.56,NA,5.81,2.42,15.03,5.09,NA,NA
2001-09-19,0.08,1.35,NA,0.022,9.97,8.17,8.51,NA,5.9,2.15,14.83,4.96,NA,NA
2001-09-21,0.2,1.99,NA,0.024,14.23,13.83,8.63,NA,8.34,3.58,16.48,5.32,NA,NA
2001-09-24,0.11,1.19,NA,0.017,11.68,9.48,8.5,NA,6.9,2.67,17.23,5.72,NA,NA
2001-09-26,0.52,5.55,NA,0.014,23.26,21.52,8.84,NA,11.77,3.34,22.38,6.94,NA,NA
2001-10-01,0.18,3.24,NA,NA,14.01,13.01,8.71,NA,7.81,2.52,18.08,5.87,NA,NA
2001-10-03,0.17,2.64,NA,NA,14.18,11.53,8.42,NA,7.54,2.36,16.99,5.56,NA,NA
2001-10-05,0.16,2.08,NA,0.01,13.85,10.53,7.51,NA,7.43,2.13,17.65,5.8,NA,NA
2001-10-09,0.13,2.04,NA,NA,12.36,10.52,7.93,NA,6.86,2.1,16.39,5.61,NA,NA
2001-10-10,0.14,2.24,NA,NA,12.68,10.13,7.89,NA,6.93,2.45,16.07,5.52,NA,NA
2001-10-12,0.14,2.02,NA,NA,12.44,10.14,7.34,NA,6.96,2.58,16.07,5.47,NA,NA
2001-10-15,0.24,1.67,NA,0.011,21.76,18.86,7.98,NA,8.43,9.05,22.2,7.34,NA,NA
2001-10-17,0.26,1.99,NA,0.01,21.8,17.79,7.64,NA,10.72,5.03,20.77,6.53,NA,NA
2001-10-19,0.16,1.93,NA,NA,17.15,13.3,7.57,NA,8.51,3.01,18.91,6.26,NA,NA
2001-10-22,0.15,1.6,NA,NA,13.96,10.85,6.69,NA,7.52,2.62,17.57,5.86,NA,NA
2001-10-24,0.15,1.16,NA,NA,13.16,9.29,5.85,NA,7.36,2.69,17.62,5.83,NA,NA
2001-10-26,0.12,0.97,NA,NA,12.89,8.98,6.12,NA,7.39,2.56,17.69,5.92,NA,NA
2001-10-29,0.12,1.44,NA,NA,NA,8.46,6.57,NA,6.9,2.02,16.09,5.55,NA,NA
2001-10-31,0.13,1.54,NA,0.01,NA,8.28,5.91,NA,6.61,2.05,15.29,5.25,NA,NA
2001-11-02,0.13,1.47,NA,NA,10.94,NA,5.36,NA,6.58,2.09,15.55,5.3,NA,NA
2001-11-05,0.12,1.21,0.01,NA,10.94,8.59,5.88,NA,NA,NA,NA,NA,NA,NA
2001-12-03,0.27,4.74,0.02,NA,16.8,13.78,7.39,NA,7.7,2.02,17.67,6.44,NA,NA
2001-12-05,0.33,3.93,NA,NA,18.97,14.86,6.92,NA,8.76,2.24,19.24,6.45,NA,NA
2001-12-07,0.24,3.81,NA,NA,14.5,11.72,6.03,NA,7.02,2.01,16.46,5.84,NA,NA
2001-12-10,0.36,5.31,NA,NA,20.66,16.52,7.69,NA,8.95,2.02,18.06,6.46,NA,NA
2001-12-12,0.31,6.2,0.02,NA,16.85,13.62,7.01,NA,7.33,1.69,16.72,6.38,NA,NA
2001-12-14,0.54,5.41,NA,NA,16.07,13.73,6.46,NA,7.27,2.02,16.77,6.25,NA,NA
2001-12-17,0.42,6.42,NA,NA,17.52,14.45,NA,NA,7.88,1.8,16.89,6.44,NA,NA
2001-12-19,2.55,13.52,NA,NA,15.67,17.95,7.8,NA,5.9,2.44,18.88,8.39,NA,NA
2001-12-21,1.18,12.64,NA,NA,16.38,16.22,7.96,NA,6.32,2.12,18.46,8.22,NA,NA
2001-12-26,0.49,10.26,NA,NA,15.52,14.63,8.49,NA,6.57,1.63,17.86,7.62,NA,NA
2001-12-28,0.47,9.95,NA,NA,14.79,13.5,8.74,NA,6.37,1.5,17.42,7.42,NA,NA
2001-12-31,0.24,9.9,NA,NA,15.4,14.53,9.39,NA,6.77,1.55,18.7,7.83,NA,NA
2002-01-02,0.29,8.28,NA,NA,13.91,12.93,8.84,NA,6.31,1.49,16.68,6.88,NA,NA
2002-01-04,0.26,8.03,0.02,NA,13.8,12.79,9.1,NA,6.35,1.46,16.45,6.73,NA,NA
2002-01-07,0.33,6.84,NA,NA,12.28,11.51,8.34,NA,6.14,1.5,15.92,6.27,NA,NA
2002-01-09,0.33,6.66,NA,NA,14.72,11.52,8.72,NA,7.02,1.6,15.72,6.16,NA,NA
2002-01-11,0.86,5.43,0.52,0.038,68.86,14.96,7.53,NA,27.89,3.61,22.7,7.66,NA,NA
2002-01-14,0.47,6.31,NA,NA,29.5,NA,NA,NA,11.96,1.93,18.61,6.8,NA,NA
2002-01-16,0.52,6.62,NA,NA,25.9,15.82,7.87,NA,10.64,2,18.11,6.71,NA,NA
2002-01-18,0.54,7.35,0.02,NA,23.37,15.86,7.89,NA,9.76,1.78,18.12,6.88,NA,NA
2002-01-22,0.45,7.54,NA,NA,29.16,16.46,8.01,NA,12.42,1.79,18.98,7.14,NA,NA
2002-01-23,0.47,7.03,NA,NA,38.32,14.85,7.85,NA,15.79,1.78,19.95,7.37,NA,NA
2002-01-25,3.52,12.05,NA,NA,25.15,17.3,6.95,NA,10.23,2.81,19.43,7.97,NA,NA
2002-01-28,1.66,12.2,0.02,NA,18.99,15.97,7.04,NA,7.62,1.98,18.8,8.16,NA,NA
2002-01-30,1.57,10.79,0.02,NA,21.54,17.22,6.48,NA,8.82,2.08,18.45,7.66,NA,NA
2002-02-01,2.55,9.91,0.02,NA,25,17.74,6.92,NA,10.44,2.52,18.8,7.61,NA,NA
2002-02-04,1.48,11.53,0.02,NA,18.12,15.92,6.66,NA,7.26,1.74,17.59,7.73,NA,NA
2002-02-06,1.03,11.15,0.02,NA,18.24,15.56,7.1,NA,7.52,1.66,17.64,7.82,NA,NA
2002-02-08,0.96,10.51,0.02,NA,17.49,15.69,6.28,NA,7.21,1.81,17.09,7.43,NA,NA
2002-02-11,1.76,8.87,NA,NA,34.91,NA,6.71,NA,14.58,2.23,19.97,7.54,NA,NA
2002-02-13,1.71,10.87,0.02,NA,19.8,16.47,6.8,NA,7.97,1.76,17.64,7.68,NA,NA
2002-02-15,1.34,11.32,NA,NA,17.41,16,6.88,NA,6.9,1.58,17.26,7.75,NA,NA
2002-02-19,0.86,10.59,0.02,NA,16.14,15.46,6.85,NA,6.83,1.53,17.35,7.67,NA,NA
2002-02-20,0.86,9.53,0.02,NA,15.57,14.62,5.9,NA,6.84,1.53,17.07,7.37,NA,NA
2002-02-22,0.76,9.07,0.02,NA,16.8,15.12,5.46,NA,7.56,1.63,17.42,7.35,NA,NA
2002-02-25,0.59,8.7,0.02,NA,15.03,14.48,5.9,NA,6.78,1.37,16.38,6.99,NA,NA
2002-02-27,0.64,8.43,NA,NA,19.22,14.99,5.09,NA,8.57,1.52,16.84,6.99,NA,NA
2002-03-01,0.52,8.24,0.02,NA,15.32,14.06,5.93,NA,6.98,1.54,15.84,6.7,NA,NA
2002-03-04,1.26,8.25,0.02,NA,21.21,16.21,6.26,NA,9.06,1.88,16.74,6.79,NA,NA
2002-03-06,1.06,8.5,NA,NA,16.83,14.71,6.44,NA,7.28,1.53,15.71,6.72,NA,NA
2002-03-08,0.92,8.46,NA,NA,15.52,14.47,5.63,NA,6.84,1.48,15.72,6.79,NA,NA
2002-03-11,1.18,NA,NA,NA,NA,NA,NA,NA,7.75,1.64,16.15,6.47,NA,NA
2002-03-13,1.26,NA,NA,NA,NA,NA,NA,NA,6.9,1.56,15.62,6.55,NA,NA
2002-03-15,1.1,NA,NA,NA,NA,NA,NA,NA,6.56,1.53,16.09,6.79,NA,NA
2002-03-18,2.31,6.45,0.02,NA,24.05,17.95,6.82,NA,11.57,1.92,16.93,6.28,NA,NA
2002-03-20,5.45,6.54,0.03,0.012,18.51,19.13,6.34,NA,8.92,2.73,16.17,5.99,NA,NA
2002-03-22,4.96,12.13,NA,NA,13.55,16.93,7.12,NA,5.6,1.73,16.39,7.54,NA,NA
2002-03-25,2.31,10,NA,NA,12.92,15.91,6.61,NA,5.6,1.57,15.66,7.03,NA,NA
2002-03-27,12.61,11.3,NA,NA,12.44,17.55,6.96,NA,5.15,2.06,16.05,7.19,NA,NA
2002-03-29,5.44,10.95,NA,NA,13.27,17.69,6.83,NA,5.48,1.76,16.14,7.23,NA,NA
2002-04-01,3.37,8.6,NA,NA,14.63,16.21,6.85,NA,6.21,1.7,15.01,6.39,NA,NA
2002-04-03,2.37,7.97,NA,NA,12.85,15.14,6.34,NA,5.62,1.53,14.15,6.16,NA,NA
2002-04-05,1.76,7.59,NA,NA,12.49,14.5,6.53,NA,5.36,1.31,13.6,5.92,NA,NA
2002-04-08,1.39,7.05,NA,NA,12.15,13.99,5.71,NA,5.32,1.39,13.05,5.58,NA,NA
2002-04-10,1.34,6.69,NA,NA,14.07,15.31,6.48,NA,6.46,1.66,13.72,5.58,NA,NA
2002-04-12,1.14,6.24,NA,NA,12.12,13.79,5.6,NA,5.53,1.32,13.2,5.53,NA,NA
2002-04-15,3.75,6.57,NA,NA,16.3,17.66,6.94,NA,7.13,1.94,15.97,5.91,NA,NA
2002-04-17,3.6,8.07,NA,NA,13.32,15.56,6.59,NA,5.87,1.79,14.13,6.16,NA,NA
2002-04-19,2.68,7,NA,NA,11.39,NA,6.52,NA,4.93,1.43,13.23,5.78,NA,NA
2002-04-22,2.08,6.43,NA,NA,10.96,14.21,7.12,NA,5.01,1.17,12.74,5.49,NA,NA
2002-04-24,1.57,5.88,NA,NA,10.5,13.33,5.96,NA,4.67,1.12,11.58,5.17,NA,NA
2002-04-26,1.48,5.91,NA,NA,11.65,13.61,6.83,NA,5.25,1.06,12.04,5.28,NA,NA
2002-04-29,5.15,7.84,NA,NA,12.91,NA,7.3,NA,5.95,1.4,14.61,6.14,NA,NA
2002-05-01,4.16,7.81,NA,NA,12.04,15.73,7.28,NA,5.32,1.26,13.74,6.07,NA,NA
2002-05-03,9.13,9.87,NA,NA,11.09,16.06,7.35,NA,4.63,1.46,14.26,6.7,NA,NA
2002-05-06,3.83,7.46,NA,NA,10.52,NA,6.82,NA,4.49,1.2,12.4,5.68,NA,NA
2002-05-08,2.74,6.42,NA,NA,10.16,13.82,6.56,NA,4.48,1.11,11.48,5.19,NA,NA
2002-05-10,2.37,5.82,0.06,NA,11.17,14.05,7.08,NA,5.18,1.32,11.91,5.13,NA,NA
2002-05-13,2.37,5.68,NA,NA,11.99,13.76,7.34,NA,5.61,1.24,12.73,5.41,NA,NA
2002-05-16,2.55,7.67,0.16,NA,12.31,14.69,6.44,NA,5.26,1.67,13.17,5.88,NA,NA
2002-05-17,2.62,7.47,NA,NA,11.27,13.93,6.78,NA,4.86,1.17,13.06,5.94,NA,NA
2002-05-20,8.04,9.81,NA,NA,10.6,15.64,6.68,NA,4.26,1.32,14.43,6.73,NA,NA
2002-05-22,4.42,8.24,NA,NA,10.68,14.55,6.72,NA,4.5,1.37,12.7,5.81,NA,NA
2002-05-24,3.37,7.21,NA,NA,10.53,NA,6.53,NA,4.56,1.31,11.9,5.49,NA,NA
2002-05-28,1.97,6.24,NA,NA,10.75,13.09,6.79,NA,4.88,1.28,12.1,5.35,NA,NA
